id_num,n,threshold,obstructing_invariants,original_knot_name,n_friend_index,original_knot_crossings,original_knot_slice,original_knot_tau,original_knot_s_0,num_crossings,volume,verification,s,s_2,s_3,nu,tau,simplified,knot_PD_code,n_friend_PD_code
573,1,0.0000,2*tau=2; 2*nu=2,18nh_00067017,763,18,-1,1,2,65,20.88202298,True,,,,1.0,1.0,False,"[(43, 57, 44, 56), (14, 56, 15, 55), (70, 112, 71, 111), (108, 74, 109, 73), (93, 125, 94, 124), (12, 127, 13, 128), (42, 125, 43, 126), (44, 28, 45, 27), (58, 89, 59, 90), (123, 89, 124, 88), (29, 90, 30, 91), (78, 104, 79, 103), (116, 105, 117, 106), (65, 105, 66, 104), (128, 96, 129, 95), (64, 77, 65, 78), (117, 77, 118, 76), (102, 80, 103, 79), (92, 57, 93, 58), (107, 63, 108, 62), (106, 119, 107, 120), (114, 68, 115, 67), (91, 28, 92, 29), (94, 12, 95, 11), (54, 25, 55, 26), (109, 35, 110, 34), (22, 97, 23, 98), (100, 113, 101, 114), (81, 113, 82, 112), (35, 111, 36, 110), (66, 116, 67, 115), (72, 33, 73, 34), (75, 119, 76, 118), (74, 63, 75, 64), (49, 61, 50, 60), (48, 121, 49, 122), (50, 32, 51, 31), (32, 18, 33, 17), (51, 17, 52, 16), (120, 19, 121, 20), (61, 19, 62, 18), (87, 10, 88, 11), (85, 97, 86, 96), (30, 46, 31, 45), (122, 47, 123, 48), (13, 41, 14, 40), (59, 47, 60, 46), (36, 71, 37, 72), (80, 69, 81, 70), (101, 69, 102, 68), (129, 86, 0, 87), (126, 41, 127, 42), (24, 40, 25, 39), (23, 85, 24, 84), (15, 27, 16, 26), (8, 100, 9, 99), (9, 20, 10, 21), (7, 82, 8, 83), (6, 37, 7, 38), (5, 52, 6, 53), (53, 4, 54, 5), (38, 3, 39, 4), (83, 2, 84, 3), (21, 0, 22, 1), (98, 2, 99, 1)]","[[12,2,13,1],[2,12,3,11],[10,4,11,3],[27,4,28,5],[5,24,6,25],[23,6,24,7],[30,8,31,7],[8,30,9,29],[28,10,29,9],[13,16,14,17],[25,14,26,15],[15,26,16,27],[36,18,1,17],[18,36,19,35],[34,20,35,19],[20,32,21,31],[32,22,33,21],[22,34,23,33]]"
574,3,1.2679,2*tau=2; 2*nu=2,18nh_00067017,763,18,-1,1,2,76,20.943452,True,,,,1.0,1.0,False,"[(39, 5, 40, 4), (88, 9, 89, 10), (127, 6, 128, 7), (8, 42, 9, 41), (10, 85, 11, 86), (7, 124, 8, 125), (62, 12, 63, 11), (5, 71, 6, 70), (21, 32, 22, 33), (24, 134, 25, 133), (36, 27, 37, 28), (92, 26, 93, 25), (129, 27, 130, 26), (23, 143, 24, 142), (135, 31, 136, 30), (67, 40, 68, 41), (38, 71, 39, 72), (46, 81, 47, 82), (90, 43, 91, 44), (35, 94, 36, 95), (34, 140, 35, 139), (63, 2, 64, 3), (65, 87, 66, 86), (68, 126, 69, 125), (87, 67, 88, 66), (126, 70, 127, 69), (83, 121, 84, 120), (121, 85, 122, 84), (89, 123, 90, 122), (130, 94, 131, 93), (95, 138, 96, 139), (131, 140, 132, 141), (115, 50, 116, 51), (79, 48, 80, 49), (104, 47, 105, 48), (106, 118, 107, 117), (73, 129, 74, 128), (72, 37, 73, 38), (74, 92, 75, 91), (105, 81, 106, 80), (61, 82, 62, 83), (60, 119, 61, 120), (59, 45, 60, 44), (17, 101, 18, 100), (28, 148, 29, 147), (29, 99, 30, 98), (31, 20, 32, 21), (52, 14, 53, 13), (53, 0, 54, 1), (49, 78, 50, 79), (54, 111, 55, 112), (51, 102, 52, 103), (134, 20, 135, 19), (136, 97, 137, 98), (137, 146, 138, 147), (114, 104, 115, 103), (116, 78, 117, 77), (112, 2, 113, 1), (113, 12, 114, 13), (99, 56, 100, 57), (75, 58, 76, 59), (148, 55, 149, 56), (18, 58, 19, 57), (143, 23, 144, 22), (145, 96, 146, 97), (15, 110, 16, 111), (150, 110, 151, 109), (76, 108, 77, 107), (101, 109, 102, 108), (16, 150, 17, 149), (151, 15, 0, 14), (3, 64, 4, 65), (45, 118, 46, 119), (144, 34, 145, 33), (141, 132, 142, 133), (123, 42, 124, 43)]","[[12,2,13,1],[2,12,3,11],[10,4,11,3],[27,4,28,5],[5,24,6,25],[23,6,24,7],[30,8,31,7],[8,30,9,29],[28,10,29,9],[13,16,14,17],[25,14,26,15],[15,26,16,27],[36,18,1,17],[18,36,19,35],[34,20,35,19],[20,32,21,31],[32,22,33,21],[22,34,23,33]]"
705,1,0.0000,2*tau=2; 2*nu=2,18nh_00182176,820,18,-1,1,2,42,20.4482583,True,,,,1.0,1.0,False,"[(32, 70, 33, 69), (28, 15, 29, 16), (13, 30, 14, 31), (14, 44, 15, 43), (67, 16, 68, 17), (11, 70, 12, 71), (78, 6, 79, 5), (81, 77, 82, 76), (1, 37, 2, 36), (29, 44, 30, 45), (19, 66, 20, 67), (52, 75, 53, 76), (50, 0, 51, 83), (48, 35, 49, 36), (39, 5, 40, 4), (31, 12, 32, 13), (68, 45, 69, 46), (71, 10, 72, 11), (18, 48, 19, 47), (64, 38, 65, 37), (63, 82, 64, 83), (61, 75, 62, 74), (25, 39, 26, 38), (22, 79, 23, 80), (24, 78, 25, 77), (20, 27, 21, 28), (73, 61, 74, 60), (34, 60, 35, 59), (8, 53, 9, 54), (41, 54, 42, 55), (2, 65, 3, 66), (0, 50, 1, 49), (3, 26, 4, 27), (40, 22, 41, 21), (6, 24, 7, 23), (51, 62, 52, 63), (56, 9, 57, 10), (46, 18, 47, 17), (7, 81, 8, 80), (58, 34, 59, 33), (57, 73, 58, 72), (55, 42, 56, 43)]","[[12,2,13,1],[17,2,18,3],[3,18,4,19],[29,5,30,4],[5,33,6,32],[23,6,24,7],[7,15,8,14],[15,9,16,8],[36,10,1,9],[10,27,11,28],[28,11,29,12],[13,17,14,16],[22,20,23,19],[20,31,21,32],[30,21,31,22],[35,25,36,24],[25,35,26,34],[33,27,34,26]]"
706,1,0.0000,2*tau=2; 2*nu=2,18nh_00182176,820,18,-1,1,2,68,21.2004936,True,,,,1.0,1.0,False,"[(116, 96, 117, 95), (70, 119, 71, 120), (51, 122, 52, 123), (19, 121, 20, 120), (132, 117, 133, 118), (84, 107, 85, 108), (111, 82, 112, 83), (65, 111, 66, 110), (41, 107, 42, 106), (26, 109, 27, 110), (113, 7, 114, 6), (57, 96, 58, 97), (34, 98, 35, 97), (131, 95, 132, 94), (74, 92, 75, 91), (13, 88, 14, 89), (86, 40, 87, 39), (92, 134, 93, 133), (83, 67, 84, 66), (85, 24, 86, 25), (59, 79, 60, 78), (32, 77, 33, 78), (7, 81, 8, 80), (76, 35, 77, 36), (73, 17, 74, 16), (71, 134, 72, 135), (17, 73, 18, 72), (75, 57, 76, 56), (42, 67, 43, 68), (28, 64, 29, 63), (61, 8, 62, 9), (15, 54, 16, 55), (0, 54, 1, 53), (10, 38, 11, 37), (30, 10, 31, 9), (18, 0, 19, 135), (21, 104, 22, 105), (4, 106, 5, 105), (3, 23, 4, 22), (11, 48, 12, 49), (29, 47, 30, 46), (62, 45, 63, 46), (112, 44, 113, 43), (52, 2, 53, 1), (47, 39, 48, 38), (50, 87, 51, 88), (49, 12, 50, 13), (44, 82, 45, 81), (40, 24, 41, 23), (64, 28, 65, 27), (108, 25, 109, 26), (128, 79, 129, 80), (123, 15, 124, 14), (124, 90, 125, 89), (125, 36, 126, 37), (121, 2, 122, 3), (114, 129, 115, 130), (60, 128, 61, 127), (31, 126, 32, 127), (103, 20, 104, 21), (100, 116, 101, 115), (99, 58, 100, 59), (98, 34, 99, 33), (101, 131, 102, 130), (102, 70, 103, 69), (5, 68, 6, 69), (90, 55, 91, 56), (93, 119, 94, 118)]","[[12,2,13,1],[17,2,18,3],[3,18,4,19],[29,5,30,4],[5,33,6,32],[23,6,24,7],[7,15,8,14],[15,9,16,8],[36,10,1,9],[10,27,11,28],[28,11,29,12],[13,17,14,16],[22,20,23,19],[20,31,21,32],[30,21,31,22],[35,25,36,24],[25,35,26,34],[33,27,34,26]]"
707,1,0.0000,2*tau=2; 2*nu=2,18nh_00182176,820,18,-1,1,2,74,21.49714396,True,,,,1.0,1.0,False,"[(19, 36, 20, 37), (20, 87, 21, 88), (21, 3, 22, 2), (60, 25, 61, 26), (97, 26, 98, 27), (140, 28, 141, 27), (32, 48, 33, 47), (33, 85, 34, 84), (30, 7, 31, 8), (107, 45, 108, 44), (131, 46, 132, 47), (8, 46, 9, 45), (85, 48, 86, 49), (70, 50, 71, 49), (76, 58, 77, 57), (124, 60, 125, 59), (12, 55, 13, 56), (77, 113, 78, 112), (130, 83, 131, 84), (10, 82, 11, 81), (89, 1, 90, 0), (104, 5, 105, 6), (123, 115, 124, 114), (6, 105, 7, 106), (134, 4, 135, 3), (43, 29, 44, 28), (39, 22, 40, 23), (29, 106, 30, 107), (42, 104, 43, 103), (137, 103, 138, 102), (147, 74, 0, 75), (146, 16, 147, 15), (40, 135, 41, 136), (31, 133, 32, 132), (110, 126, 111, 125), (113, 58, 114, 59), (111, 79, 112, 78), (98, 61, 99, 62), (35, 72, 36, 73), (136, 66, 137, 65), (41, 67, 42, 66), (91, 14, 92, 15), (90, 76, 91, 75), (11, 129, 12, 128), (80, 127, 81, 128), (64, 122, 65, 121), (138, 119, 139, 120), (101, 121, 102, 120), (17, 52, 18, 53), (18, 73, 19, 74), (88, 38, 89, 37), (1, 38, 2, 39), (69, 87, 70, 86), (67, 4, 68, 5), (68, 134, 69, 133), (63, 100, 64, 101), (24, 116, 25, 115), (23, 122, 24, 123), (129, 144, 130, 145), (82, 143, 83, 144), (108, 142, 109, 141), (9, 143, 10, 142), (54, 146, 55, 145), (53, 16, 54, 17), (50, 72, 51, 71), (51, 35, 52, 34), (13, 92, 14, 93), (109, 96, 110, 97), (79, 95, 80, 94), (126, 96, 127, 95), (56, 93, 57, 94), (116, 100, 117, 99), (118, 139, 119, 140), (117, 63, 118, 62)]","[[12,2,13,1],[17,2,18,3],[3,18,4,19],[29,5,30,4],[5,33,6,32],[23,6,24,7],[7,15,8,14],[15,9,16,8],[36,10,1,9],[10,27,11,28],[28,11,29,12],[13,17,14,16],[22,20,23,19],[20,31,21,32],[30,21,31,22],[35,25,36,24],[25,35,26,34],[33,27,34,26]]"
708,1,0.0000,2*tau=2; 2*nu=2,18nh_00182176,820,18,-1,1,2,71,21.84080156,True,,,,1.0,1.0,False,"[(126, 18, 127, 17), (95, 23, 96, 22), (23, 97, 24, 96), (130, 31, 131, 32), (85, 132, 86, 133), (16, 128, 17, 127), (9, 56, 10, 57), (13, 112, 14, 113), (89, 107, 90, 106), (35, 109, 36, 108), (34, 58, 35, 57), (33, 11, 34, 10), (32, 131, 33, 132), (24, 1, 25, 2), (88, 54, 89, 53), (52, 92, 53, 91), (109, 29, 110, 28), (114, 130, 115, 129), (113, 14, 114, 15), (110, 59, 111, 60), (79, 98, 80, 99), (80, 0, 81, 141), (78, 45, 79, 46), (25, 45, 26, 44), (99, 76, 100, 77), (111, 12, 112, 13), (55, 8, 56, 9), (86, 8, 87, 7), (133, 7, 134, 6), (105, 91, 106, 90), (58, 30, 59, 29), (61, 129, 62, 128), (60, 15, 61, 16), (18, 63, 19, 64), (125, 63, 126, 62), (27, 65, 28, 64), (122, 104, 123, 103), (121, 51, 122, 50), (120, 137, 121, 138), (135, 92, 136, 93), (26, 123, 27, 124), (19, 125, 20, 124), (140, 76, 141, 75), (138, 70, 139, 69), (49, 70, 50, 71), (46, 77, 47, 78), (11, 31, 12, 30), (102, 71, 103, 72), (97, 0, 98, 1), (100, 48, 101, 47), (73, 48, 74, 49), (74, 140, 75, 139), (72, 101, 73, 102), (82, 117, 83, 118), (93, 119, 94, 118), (4, 115, 5, 116), (3, 20, 4, 21), (134, 39, 135, 40), (87, 38, 88, 39), (54, 38, 55, 37), (107, 37, 108, 36), (43, 2, 44, 3), (42, 22, 43, 21), (41, 117, 42, 116), (5, 85, 6, 84), (40, 83, 41, 84), (94, 81, 95, 82), (68, 120, 69, 119), (67, 137, 68, 136), (65, 104, 66, 105), (66, 51, 67, 52)]","[[12,2,13,1],[17,2,18,3],[3,18,4,19],[29,5,30,4],[5,33,6,32],[23,6,24,7],[7,15,8,14],[15,9,16,8],[36,10,1,9],[10,27,11,28],[28,11,29,12],[13,17,14,16],[22,20,23,19],[20,31,21,32],[30,21,31,22],[35,25,36,24],[25,35,26,34],[33,27,34,26]]"
709,1,0.0000,2*tau=2; 2*nu=2,18nh_00182176,820,18,-1,1,2,87,22.29898004,True,,,,1.0,1.0,False,"[(106, 83, 107, 84), (108, 48, 109, 47), (87, 43, 88, 42), (143, 57, 144, 56), (91, 14, 92, 15), (25, 173, 26, 172), (146, 111, 147, 112), (110, 151, 111, 152), (49, 150, 50, 151), (23, 83, 24, 82), (20, 150, 21, 149), (18, 51, 19, 52), (3, 47, 4, 46), (5, 152, 6, 153), (1, 84, 2, 85), (12, 169, 13, 170), (8, 32, 9, 31), (10, 99, 11, 100), (13, 73, 14, 72), (161, 75, 162, 74), (147, 50, 148, 51), (142, 96, 143, 95), (145, 34, 146, 35), (141, 165, 142, 164), (7, 62, 8, 63), (0, 106, 1, 105), (9, 139, 10, 138), (159, 168, 160, 169), (157, 29, 158, 28), (156, 101, 157, 102), (64, 136, 65, 135), (54, 114, 55, 113), (160, 118, 161, 117), (35, 112, 36, 113), (93, 115, 94, 114), (58, 165, 59, 166), (52, 38, 53, 37), (57, 96, 58, 97), (80, 129, 81, 130), (76, 115, 77, 116), (77, 93, 78, 92), (79, 38, 80, 39), (75, 163, 76, 162), (153, 124, 154, 125), (4, 126, 5, 125), (21, 128, 22, 129), (109, 127, 110, 126), (100, 29, 101, 30), (90, 72, 91, 71), (89, 170, 90, 171), (88, 28, 89, 27), (86, 103, 87, 104), (43, 103, 44, 102), (39, 24, 40, 25), (40, 0, 41, 173), (41, 68, 42, 69), (70, 171, 71, 172), (69, 27, 70, 26), (66, 86, 67, 85), (63, 155, 64, 154), (65, 44, 66, 45), (67, 104, 68, 105), (48, 128, 49, 127), (148, 20, 149, 19), (53, 16, 54, 17), (78, 16, 79, 15), (36, 18, 37, 17), (158, 11, 159, 12), (167, 141, 168, 140), (30, 137, 31, 138), (98, 140, 99, 139), (97, 60, 98, 61), (32, 62, 33, 61), (166, 59, 167, 60), (133, 3, 134, 2), (131, 22, 132, 23), (134, 46, 135, 45), (130, 81, 131, 82), (136, 155, 137, 156), (132, 108, 133, 107), (116, 73, 117, 74), (118, 164, 119, 163), (120, 56, 121, 55), (121, 144, 122, 145), (119, 95, 120, 94), (122, 33, 123, 34), (123, 7, 124, 6)]","[[12,2,13,1],[17,2,18,3],[3,18,4,19],[29,5,30,4],[5,33,6,32],[23,6,24,7],[7,15,8,14],[15,9,16,8],[36,10,1,9],[10,27,11,28],[28,11,29,12],[13,17,14,16],[22,20,23,19],[20,31,21,32],[30,21,31,22],[35,25,36,24],[25,35,26,34],[33,27,34,26]]"
710,2,0.5858,2*tau=2; 2*nu=2,18nh_00182176,820,18,-1,1,2,66,21.50660831,True,,,,1.0,1.0,False,"[(82, 0, 83, 131), (43, 8, 44, 9), (124, 12, 125, 11), (12, 92, 13, 91), (42, 30, 43, 29), (62, 27, 63, 28), (127, 28, 128, 29), (40, 75, 41, 76), (41, 129, 42, 128), (50, 81, 51, 82), (63, 77, 64, 76), (129, 75, 130, 74), (83, 116, 84, 117), (123, 92, 124, 93), (115, 1, 116, 0), (78, 98, 79, 97), (110, 100, 111, 99), (71, 119, 72, 118), (68, 15, 69, 16), (67, 89, 68, 88), (90, 110, 91, 109), (13, 108, 14, 109), (122, 108, 123, 107), (44, 105, 45, 106), (103, 121, 104, 120), (101, 14, 102, 15), (100, 90, 101, 89), (79, 65, 80, 64), (111, 67, 112, 66), (33, 71, 34, 70), (36, 87, 37, 88), (34, 18, 35, 17), (32, 119, 33, 120), (102, 58, 103, 57), (35, 54, 36, 55), (121, 58, 122, 59), (16, 56, 17, 55), (86, 53, 87, 54), (69, 57, 70, 56), (113, 38, 114, 39), (80, 39, 81, 40), (130, 50, 131, 49), (73, 48, 74, 49), (30, 48, 31, 47), (104, 45, 105, 46), (51, 114, 52, 115), (96, 78, 97, 77), (95, 26, 96, 27), (93, 11, 94, 10), (94, 125, 95, 126), (52, 22, 53, 21), (7, 46, 8, 47), (6, 32, 7, 31), (4, 118, 5, 117), (2, 19, 3, 20), (5, 72, 6, 73), (3, 85, 4, 84), (23, 113, 24, 112), (25, 98, 26, 99), (22, 38, 23, 37), (24, 65, 25, 66), (60, 10, 61, 9), (61, 126, 62, 127), (59, 107, 60, 106), (18, 85, 19, 86), (20, 1, 21, 2)]","[[12,2,13,1],[17,2,18,3],[3,18,4,19],[29,5,30,4],[5,33,6,32],[23,6,24,7],[7,15,8,14],[15,9,16,8],[36,10,1,9],[10,27,11,28],[28,11,29,12],[13,17,14,16],[22,20,23,19],[20,31,21,32],[30,21,31,22],[35,25,36,24],[25,35,26,34],[33,27,34,26]]"
711,3,1.2679,2*tau=2; 2*nu=2,18nh_00182176,820,18,-1,1,2,81,21.87424387,True,,,,1.0,1.0,False,"[(107, 19, 108, 18), (6, 20, 7, 19), (24, 62, 25, 61), (23, 78, 24, 79), (21, 140, 22, 141), (28, 85, 29, 86), (32, 120, 33, 119), (62, 78, 63, 77), (111, 83, 112, 82), (9, 85, 10, 84), (106, 121, 107, 122), (110, 11, 111, 12), (5, 120, 6, 121), (2, 37, 3, 38), (153, 73, 154, 72), (44, 71, 45, 72), (104, 125, 105, 126), (35, 125, 36, 124), (158, 131, 159, 132), (69, 46, 70, 47), (41, 100, 42, 101), (155, 97, 156, 96), (94, 45, 95, 46), (135, 49, 136, 48), (154, 43, 155, 44), (16, 49, 17, 50), (14, 90, 15, 89), (145, 91, 146, 90), (147, 50, 148, 51), (47, 150, 48, 151), (134, 149, 135, 150), (93, 153, 94, 152), (129, 160, 130, 161), (123, 35, 124, 34), (122, 105, 123, 106), (143, 117, 144, 116), (146, 16, 147, 15), (142, 64, 143, 63), (144, 75, 145, 76), (113, 56, 114, 57), (12, 57, 13, 58), (58, 13, 59, 14), (59, 114, 60, 115), (80, 56, 81, 55), (81, 113, 82, 112), (83, 11, 84, 10), (31, 20, 32, 21), (27, 55, 28, 54), (33, 5, 34, 4), (128, 99, 129, 100), (0, 102, 1, 101), (74, 66, 75, 65), (73, 138, 74, 139), (132, 157, 133, 158), (36, 3, 37, 4), (102, 2, 103, 1), (115, 77, 116, 76), (118, 140, 119, 139), (117, 64, 118, 65), (141, 22, 142, 23), (60, 26, 61, 25), (79, 26, 80, 27), (126, 40, 127, 39), (136, 91, 137, 92), (67, 93, 68, 92), (66, 138, 67, 137), (68, 152, 69, 151), (98, 160, 99, 159), (42, 161, 43, 0), (97, 130, 98, 131), (40, 128, 41, 127), (156, 133, 157, 134), (103, 38, 104, 39), (95, 71, 96, 70), (17, 149, 18, 148), (87, 9, 88, 8), (86, 29, 87, 30), (88, 110, 89, 109), (51, 108, 52, 109), (53, 31, 54, 30), (52, 7, 53, 8)]","[[12,2,13,1],[17,2,18,3],[3,18,4,19],[29,5,30,4],[5,33,6,32],[23,6,24,7],[7,15,8,14],[15,9,16,8],[36,10,1,9],[10,27,11,28],[28,11,29,12],[13,17,14,16],[22,20,23,19],[20,31,21,32],[30,21,31,22],[35,25,36,24],[25,35,26,34],[33,27,34,26]]"
726,1,0.0000,2*tau=2; 2*nu=2,18nh_00244364,834,18,-1,1,2,85,22.9980341,True,,,,1.0,1.0,False,"[(72, 162, 73, 161), (43, 67, 44, 66), (154, 80, 155, 79), (110, 98, 111, 97), (138, 164, 139, 163), (139, 119, 140, 118), (45, 145, 46, 144), (64, 141, 65, 142), (169, 141, 0, 140), (24, 147, 25, 148), (25, 62, 26, 63), (21, 49, 22, 48), (148, 63, 149, 64), (145, 47, 146, 46), (15, 165, 16, 164), (16, 120, 17, 119), (35, 107, 36, 106), (74, 107, 75, 108), (159, 109, 160, 108), (151, 28, 152, 29), (37, 162, 38, 163), (12, 71, 13, 72), (14, 40, 15, 39), (36, 10, 37, 9), (73, 10, 74, 11), (136, 14, 137, 13), (160, 12, 161, 11), (158, 53, 159, 54), (75, 55, 76, 54), (34, 55, 35, 56), (135, 70, 136, 71), (137, 39, 138, 38), (50, 111, 51, 112), (51, 98, 52, 99), (149, 1, 150, 0), (26, 2, 27, 1), (121, 40, 122, 41), (122, 70, 123, 69), (105, 8, 106, 9), (102, 34, 103, 33), (100, 158, 101, 157), (101, 76, 102, 77), (88, 144, 89, 143), (86, 47, 87, 48), (84, 62, 85, 61), (83, 2, 84, 3), (52, 134, 53, 133), (109, 134, 110, 135), (99, 133, 100, 132), (130, 78, 131, 77), (131, 156, 132, 157), (129, 32, 130, 33), (85, 23, 86, 22), (146, 23, 147, 24), (42, 20, 43, 19), (67, 20, 68, 21), (168, 18, 169, 17), (7, 104, 8, 105), (4, 28, 5, 27), (5, 151, 6, 150), (3, 82, 4, 83), (6, 117, 7, 118), (167, 92, 168, 93), (18, 92, 19, 91), (142, 90, 143, 89), (65, 91, 66, 90), (44, 87, 45, 88), (120, 165, 121, 166), (115, 31, 116, 30), (112, 156, 113, 155), (113, 78, 114, 79), (31, 128, 32, 129), (153, 126, 154, 127), (80, 126, 81, 125), (114, 128, 115, 127), (49, 124, 50, 125), (57, 117, 58, 116), (60, 82, 61, 81), (59, 152, 60, 153), (58, 29, 59, 30), (56, 104, 57, 103), (96, 123, 97, 124), (94, 41, 95, 42), (95, 69, 96, 68), (93, 166, 94, 167)]","[[26,2,27,1],[2,34,3,33],[3,6,4,7],[23,4,24,5],[5,24,6,25],[12,8,13,7],[8,22,9,21],[9,36,10,1],[35,10,36,11],[22,12,23,11],[13,32,14,33],[19,14,20,15],[15,31,16,30],[27,17,28,16],[17,29,18,28],[29,19,30,18],[31,20,32,21],[34,26,35,25]]"
727,2,0.5858,2*tau=2; 2*nu=2,18nh_00244364,834,18,-1,1,2,75,22.85993721,True,,,,1.0,1.0,False,"[(7, 89, 8, 88), (43, 146, 44, 147), (2, 94, 3, 93), (140, 37, 141, 38), (44, 100, 45, 99), (55, 87, 56, 86), (51, 112, 52, 113), (92, 112, 93, 111), (100, 79, 101, 80), (41, 77, 42, 76), (144, 78, 145, 77), (28, 0, 29, 149), (27, 49, 28, 48), (26, 95, 27, 96), (23, 70, 24, 71), (147, 64, 148, 65), (45, 62, 46, 63), (98, 64, 99, 63), (123, 40, 124, 41), (126, 102, 127, 101), (124, 143, 125, 144), (141, 120, 142, 121), (104, 120, 105, 119), (38, 121, 39, 122), (59, 116, 60, 117), (16, 140, 17, 139), (11, 108, 12, 109), (12, 34, 13, 33), (15, 67, 16, 66), (19, 78, 20, 79), (32, 10, 33, 9), (109, 10, 110, 11), (135, 9, 136, 8), (131, 149, 132, 148), (130, 48, 131, 47), (129, 96, 130, 97), (122, 75, 123, 76), (125, 21, 126, 20), (103, 22, 104, 23), (42, 18, 43, 17), (145, 19, 146, 18), (61, 129, 62, 128), (118, 70, 119, 69), (0, 49, 1, 50), (3, 110, 4, 111), (115, 95, 116, 94), (113, 50, 114, 51), (114, 1, 115, 2), (91, 5, 92, 4), (97, 47, 98, 46), (67, 36, 68, 37), (68, 106, 69, 105), (65, 138, 66, 139), (60, 26, 61, 25), (13, 57, 14, 56), (34, 58, 35, 57), (107, 58, 108, 59), (137, 55, 138, 54), (6, 134, 7, 133), (89, 134, 90, 135), (53, 133, 54, 132), (5, 31, 6, 30), (90, 31, 91, 32), (52, 30, 53, 29), (136, 87, 137, 88), (35, 84, 36, 85), (106, 84, 107, 83), (14, 85, 15, 86), (80, 127, 81, 128), (81, 24, 82, 25), (82, 118, 83, 117), (72, 21, 73, 22), (71, 102, 72, 103), (73, 143, 74, 142), (74, 40, 75, 39)]","[[26,2,27,1],[2,34,3,33],[3,6,4,7],[23,4,24,5],[5,24,6,25],[12,8,13,7],[8,22,9,21],[9,36,10,1],[35,10,36,11],[22,12,23,11],[13,32,14,33],[19,14,20,15],[15,31,16,30],[27,17,28,16],[17,29,18,28],[29,19,30,18],[31,20,32,21],[34,26,35,25]]"
728,2,0.5858,2*tau=2; 2*nu=2,18nh_00244364,834,18,-1,1,2,70,22.85993721,True,,,,1.0,1.0,False,"[(67, 5, 68, 4), (68, 88, 69, 87), (65, 130, 66, 131), (107, 132, 108, 133), (43, 139, 44, 138), (0, 10, 1, 9), (134, 51, 135, 52), (131, 85, 132, 84), (3, 86, 4, 87), (48, 86, 49, 85), (15, 102, 16, 103), (13, 60, 14, 61), (92, 139, 93, 0), (120, 64, 121, 63), (121, 105, 122, 104), (62, 103, 63, 104), (61, 33, 62, 32), (59, 18, 60, 19), (14, 34, 15, 33), (122, 31, 123, 32), (66, 47, 67, 48), (128, 113, 129, 114), (58, 118, 59, 117), (35, 118, 36, 119), (45, 112, 46, 113), (6, 112, 7, 111), (100, 120, 101, 119), (89, 111, 90, 110), (91, 8, 92, 9), (97, 39, 98, 38), (7, 24, 8, 25), (127, 23, 128, 22), (90, 25, 91, 26), (44, 24, 45, 23), (101, 16, 102, 17), (34, 18, 35, 17), (57, 77, 58, 76), (99, 79, 100, 78), (36, 77, 37, 78), (46, 71, 47, 72), (88, 70, 89, 69), (129, 72, 130, 73), (5, 71, 6, 70), (116, 56, 117, 55), (75, 57, 76, 56), (19, 54, 20, 55), (28, 134, 29, 133), (26, 1, 27, 2), (27, 51, 28, 50), (29, 82, 30, 83), (21, 41, 22, 40), (74, 37, 75, 38), (114, 39, 115, 40), (80, 106, 81, 105), (79, 65, 80, 64), (81, 30, 82, 31), (115, 97, 116, 96), (73, 99, 74, 98), (20, 95, 21, 96), (52, 11, 53, 12), (94, 126, 95, 125), (41, 126, 42, 127), (53, 125, 54, 124), (12, 124, 13, 123), (136, 93, 137, 94), (135, 10, 136, 11), (137, 43, 138, 42), (106, 84, 107, 83), (108, 49, 109, 50), (109, 3, 110, 2)]","[[26,2,27,1],[2,34,3,33],[3,6,4,7],[23,4,24,5],[5,24,6,25],[12,8,13,7],[8,22,9,21],[9,36,10,1],[35,10,36,11],[22,12,23,11],[13,32,14,33],[19,14,20,15],[15,31,16,30],[27,17,28,16],[17,29,18,28],[29,19,30,18],[31,20,32,21],[34,26,35,25]]"
